restaurant_id,cuisine
1800,North Indian
1800,Street Food
1800,Mithai
1801,Beverages
1801,Italian
1801,Street Food
1801,South Indian
1801,Chinese
1801,North Indian
1801,Mithai
1802,North Indian
1802,Street Food
1802,Mithai
1803,North Indian
1803,Street Food
1803,Mithai
1804,Fast Food
1804,Biryani
1804,North Indian
1804,Wraps
1805,Fast Food
1805,Biryani
1805,North Indian
1805,Wraps
1806,Fast Food
1806,Biryani
1806,North Indian
1806,Wraps
1807,Fast Food
1807,Biryani
1807,North Indian
1807,Wraps
1808,Fast Food
1808,Biryani
1808,North Indian
1808,Wraps
1809,Fast Food
1809,Biryani
1809,North Indian
1809,Wraps
1810,Fast Food
1810,Biryani
1810,North Indian
1810,Wraps
1811,Fast Food
1811,Biryani
1811,North Indian
1811,Wraps
1812,Fast Food
1812,Biryani
1812,North Indian
1812,Wraps
1813,Fast Food
1813,Biryani
1813,North Indian
1813,Wraps
1814,Fast Food
1814,Biryani
1814,North Indian
1814,Wraps
1815,Fast Food
1815,Biryani
1815,North Indian
1815,Wraps
1816,Fast Food
1816,Biryani
1816,North Indian
1816,Wraps
1817,Fast Food
1817,Biryani
1817,North Indian
1817,Wraps
1818,Fast Food
1818,Biryani
1818,North Indian
1818,Wraps
1819,Fast Food
1819,Biryani
1819,North Indian
1819,Wraps
1820,Fast Food
1820,Biryani
1820,North Indian
1820,Wraps
1821,Fast Food
1821,Biryani
1821,North Indian
1821,Wraps
1822,Fast Food
1822,Biryani
1822,North Indian
1822,Wraps
1823,Fast Food
1823,Biryani
1823,North Indian
1823,Wraps
1824,Fast Food
1824,Biryani
1824,North Indian
1824,Wraps
1825,Fast Food
1825,Biryani
1825,North Indian
1825,Wraps
1826,Fast Food
1826,Biryani
1826,North Indian
1826,Wraps
1827,Fast Food
1827,Biryani
1827,North Indian
1827,Wraps
1828,Fast Food
1828,Biryani
1828,North Indian
1828,Wraps
1829,Fast Food
1829,Biryani
1829,North Indian
1829,Wraps
1830,Fast Food
1830,Biryani
1830,North Indian
1830,Wraps
1831,Fast Food
1831,Biryani
1831,North Indian
1831,Wraps
1832,Fast Food
1832,Biryani
1832,North Indian
1832,Wraps
1833,Fast Food
1833,Biryani
1833,North Indian
1833,Wraps
1834,Fast Food
1834,Biryani
1834,North Indian
1834,Wraps
1835,Fast Food
1835,Biryani
1835,North Indian
1835,Wraps
1836,North Indian
1836,Chinese
1836,Biryani
1837,North Indian
1837,Chinese
1837,Biryani
1838,North Indian
1838,Chinese
1838,Biryani
1839,North Indian
1839,Chinese
1839,Biryani
1840,North Indian
1840,Chinese
1840,Biryani
1841,Biryani
1841,Mughlai
1841,Chinese
1841,North Indian
1842,Mughlai
1842,Chinese
1842,North Indian
1842,Chettinad
1842,South Indian
1843,Biryani
1843,Mughlai
1843,Chinese
1843,North Indian
1844,Biryani
1844,Mughlai
1844,Chinese
1844,North Indian
1845,Chinese
1845,North Indian
1846,Mughlai
1846,Chinese
1846,North Indian
1846,Chettinad
1846,South Indian
1847,Biryani
1848,Thai
1848,Chinese
1848,Tibetan
1848,Momos
1849,Fast Food
1850,Street Food
1851,Malwani
1852,Mangalorean
1852,Kebab
1852,Seafood
1852,Mexican
1852,Thai
1852,Continental
1852,Chinese
1852,North Indian
1853,South Indian
1853,North Indian
1853,Fast Food
1853,Chinese
1854,Salad
1854,Sandwich
1854,Healthy Food
1854,Fast Food
1855,Chinese
1856,Chinese
1856,North Indian
1857,Thai
1857,Japanese
1857,Momos
1857,Sushi
1857,Asian
1857,Chinese
1858,Ice Cream
1858,Desserts
1859,Beverages
1859,Fast Food
1859,Burger
1859,Pizza
1860,Mughlai
1860,Kebab
1860,Biryani
1861,Chinese
1862,Fast Food
1863,Fast Food
1864,Fast Food
1865,Fast Food
1866,Fast Food
1867,Fast Food
1868,Fast Food
1869,Fast Food
1870,Fast Food
1871,Fast Food
1872,Fast Food
1873,Fast Food
1874,Fast Food
1875,Fast Food
1876,Salad
1876,Sandwich
1876,Healthy Food
1876,Fast Food
1877,Salad
1877,Sandwich
1877,Healthy Food
1877,Fast Food
1878,Salad
1878,Sandwich
1878,Healthy Food
1878,Fast Food
1879,Salad
1879,Sandwich
1879,Healthy Food
1879,Fast Food
1880,Salad
1880,Sandwich
1880,Healthy Food
1880,Fast Food
1881,Salad
1881,Sandwich
1881,Healthy Food
1881,Fast Food
1882,Salad
1882,Sandwich
1882,Healthy Food
1882,Fast Food
1883,Salad
1883,Sandwich
1883,Healthy Food
1883,Fast Food
1884,Salad
1884,Sandwich
1884,Healthy Food
1884,Fast Food
1885,Salad
1885,Sandwich
1885,Healthy Food
1885,Fast Food
1886,Salad
1886,Sandwich
1886,Healthy Food
1886,Fast Food
1887,Salad
1887,Sandwich
1887,Healthy Food
1887,Fast Food
1888,Salad
1888,Sandwich
1888,Healthy Food
1888,Fast Food
1889,Salad
1889,Sandwich
1889,Healthy Food
1889,Fast Food
1890,Salad
1890,Sandwich
1890,Healthy Food
1890,Fast Food
1891,Salad
1891,Sandwich
1891,Healthy Food
1891,Fast Food
1892,Salad
1892,Sandwich
1892,Healthy Food
1892,Fast Food
1893,Salad
1893,Sandwich
1893,Healthy Food
1893,Fast Food
1894,Salad
1894,Sandwich
1894,Healthy Food
1894,Fast Food
1895,Salad
1895,Sandwich
1895,Healthy Food
1895,Fast Food
1896,Salad
1896,Sandwich
1896,Healthy Food
1896,Fast Food
1897,Salad
1897,Sandwich
1897,Healthy Food
1897,Fast Food
1898,Salad
1898,Sandwich
1898,Healthy Food
1898,Fast Food
1899,Salad
1899,Sandwich
1899,Healthy Food
1899,Fast Food
1900,Salad
1900,Sandwich
1900,Healthy Food
1900,Fast Food
1901,Salad
1901,Sandwich
1901,Healthy Food
1901,Fast Food
1902,Salad
1902,Sandwich
1902,Healthy Food
1902,Fast Food
1903,Salad
1903,Sandwich
1903,Healthy Food
1903,Fast Food
1904,Salad
1904,Sandwich
1904,Healthy Food
1904,Fast Food
1905,Salad
1905,Sandwich
1905,Healthy Food
1905,Fast Food
1906,Salad
1906,Sandwich
1906,Healthy Food
1906,Fast Food
1907,Salad
1907,Sandwich
1907,Healthy Food
1907,Fast Food
1908,Salad
1908,Sandwich
1908,Healthy Food
1908,Fast Food
1909,Salad
1909,Sandwich
1909,Healthy Food
1909,Fast Food
1910,Salad
1910,Sandwich
1910,Healthy Food
1910,Fast Food
1911,Salad
1911,Sandwich
1911,Healthy Food
1911,Fast Food
1912,Salad
1912,Sandwich
1912,Healthy Food
1912,Fast Food
1913,Salad
1913,Sandwich
1913,Healthy Food
1913,Fast Food
1914,Salad
1914,Sandwich
1914,Healthy Food
1914,Fast Food
1915,Salad
1915,Sandwich
1915,Healthy Food
1915,Fast Food
1916,Salad
1916,Sandwich
1916,Healthy Food
1916,Fast Food
1917,Salad
1917,Sandwich
1917,Healthy Food
1917,Fast Food
1918,Thai
1918,Japanese
1918,Momos
1918,Sushi
1918,Asian
1918,Chinese
1919,Thai
1919,Japanese
1919,Momos
1919,Sushi
1919,Asian
1919,Chinese
1920,Thai
1920,Japanese
1920,Sushi
1920,Asian
1920,Chinese
1921,Thai
1921,Japanese
1921,Momos
1921,Sushi
1921,Asian
1921,Chinese
1922,Ice Cream
1922,Desserts
1923,Ice Cream
1923,Desserts
1924,Ice Cream
1924,Desserts
1925,Ice Cream
1925,Desserts
1926,Ice Cream
1926,Desserts
1927,Ice Cream
1927,Desserts
1928,Ice Cream
1928,Desserts
1929,Beverages
1929,Cafe
1930,Ice Cream
1930,Desserts
1930,Beverages
1931,Kerala
1931,Chinese
1931,North Indian
1932,Beverages
1932,Desserts
1932,Ice Cream
1933,Desserts
1933,European
1933,Cafe
1934,Biryani
1934,Parsi
1935,Bakery
1935,Cafe
1935,Desserts
1936,Fast Food
1936,Wraps
1936,Healthy Food
1936,Turkish
1937,BBQ
1937,Kebab
1937,Biryani
1937,North Indian
1938,Street Food
1938,Maharashtrian
1939,Kebab
1939,Biryani
1939,North Indian
1939,Mughlai
1940,North Indian
1940,Biryani
1940,Maharashtrian
1941,North Indian
1941,Mughlai
1941,Chinese
1942,North Indian
1942,Chinese
1943,Chinese
1943,North Indian
1944,Ice Cream
1944,Desserts
1944,Beverages
1945,Ice Cream
1945,Desserts
1945,Beverages
1946,Ice Cream
1946,Desserts
1946,Beverages
1947,Ice Cream
1947,Desserts
1947,Beverages
1948,Ice Cream
1948,Desserts
1948,Beverages
1949,Ice Cream
1949,Desserts
1949,Beverages
1950,Ice Cream
1950,Desserts
1950,Beverages
1951,BBQ
1951,Kebab
1951,Biryani
1951,North Indian
1952,BBQ
1952,Kebab
1952,Biryani
1952,North Indian
1953,BBQ
1953,Kebab
1953,Biryani
1953,North Indian
1954,BBQ
1954,Kebab
1954,Biryani
1954,North Indian
1955,BBQ
1955,Kebab
1955,Biryani
1955,North Indian
1956,BBQ
1956,Kebab
1956,Biryani
1956,North Indian
1957,Seafood
1957,Chinese
1957,North Indian
1958,South Indian
1959,Beverages
1959,Healthy Food
1959,Salad
1959,Mexican
1959,Continental
1959,Italian
1960,Mughlai
1960,Chinese
1960,Biryani
1960,Seafood
1960,North Indian
1961,Desserts
1961,Fast Food
1961,Italian
1961,Pizza
1962,Chinese
1962,North Indian
1963,Mughlai
1963,Biryani
1964,North Indian
1964,Beverages
1964,Ice Cream
1964,Biryani
1964,South Indian
1965,North Indian
1965,Maharashtrian
1966,Beverages
1966,Desserts
1966,Chinese
1966,Momos
1967,Beverages
1967,Ice Cream
1967,Fast Food
1967,Mexican
1967,North Indian
1967,Chinese
1967,Street Food
1967,South Indian
1968,Fast Food
1968,Desserts
1968,Bakery
1969,Bakery
1970,Japanese
1970,Chinese
1970,Thai
1970,Asian
1971,Beverages
1971,Street Food
1971,Fast Food
1971,South Indian
1971,North Indian
1971,Maharashtrian
1972,Mughlai
1972,Biryani
1973,Biryani
1974,Mughlai
1974,Biryani
1975,Mughlai
1975,Biryani
1976,Mughlai
1976,Biryani
1977,Mughlai
1977,Biryani
1978,Mughlai
1978,Biryani
1979,Biryani
1980,Mughlai
1980,Biryani
1981,Mughlai
1981,Biryani
1982,Mughlai
1982,Biryani
1983,Beverages
1983,Ice Cream
1983,Fast Food
1983,Mexican
1983,North Indian
1983,Chinese
1983,Street Food
1983,South Indian
1984,Beverages
1984,Ice Cream
1984,North Indian
1984,Chinese
1984,Fast Food
1984,South Indian
1985,Fast Food
1985,Mexican
1985,Italian
1985,Chinese
1985,North Indian
1985,South Indian
1986,Beverages
1986,Ice Cream
1986,North Indian
1986,Chinese
1986,Fast Food
1986,South Indian
1987,Fast Food
1987,Desserts
1987,Bakery
1988,Fast Food
1988,Desserts
1988,Bakery
1989,Fast Food
1989,Desserts
1989,Bakery
1990,Fast Food
1990,Desserts
1990,Bakery
1991,Fast Food
1991,Desserts
1991,Bakery
1992,Fast Food
1992,Desserts
1992,Bakery
1993,Fast Food
1993,Desserts
1993,Bakery
1994,Fast Food
1994,Desserts
1994,Bakery
1995,Fast Food
1995,Desserts
1995,Bakery
1996,Fast Food
1996,Desserts
1996,Bakery
1997,Fast Food
1997,Desserts
1997,Bakery
1998,Fast Food
1998,Desserts
1998,Bakery
1999,Fast Food
1999,Desserts
1999,Bakery
2000,Fast Food
2000,Desserts
2000,Bakery
2001,Fast Food
2001,Desserts
2001,Bakery
2002,Beverages
2002,Street Food
2002,Fast Food
2002,South Indian
2002,North Indian
2002,Maharashtrian
2003,Street Food
2003,Chinese
2003,North Indian
2003,South Indian
2004,Beverages
2004,Street Food
2004,Fast Food
2004,South Indian
2004,North Indian
2004,Maharashtrian
2005,Maharashtrian
2005,Street Food
2006,Fast Food
2006,Street Food
2007,Maharashtrian
2007,Street Food
2008,Maharashtrian
2008,Street Food
2009,Street Food
2009,Maharashtrian
2010,Beverages
2010,Street Food
2010,Fast Food
2010,South Indian
2010,North Indian
2010,Maharashtrian
2011,Street Food
2012,Beverages
2012,Street Food
2013,Street Food
2014,Beverages
2014,Maharashtrian
2015,South Indian
2015,North Indian
2015,Fast Food
2015,Mexican
2015,Italian
2016,Mughlai
2016,North Indian
2016,Maharashtrian
2017,Fast Food
2017,Chinese
2017,North Indian
2018,Frozen Yogurt
2018,Desserts
2019,Desserts
2019,Beverages
2019,European
2019,Italian
2019,Continental
2020,North Indian
2021,Chinese
2022,Mughlai
2022,North Indian
2022,Chinese
2023,Rolls
2023,Fast Food
2023,Maharashtrian
2023,Chinese
2024,Mithai
2025,North Indian
2025,Chinese
2026,Chinese
2027,South Indian
2028,Asian
2028,Continental
2028,North Indian
2029,Fast Food
2029,Sandwich
2029,Pizza
2030,Mithai
2031,Street Food
2031,Mithai
2032,Street Food
2032,Mithai
2033,Street Food
2033,Mithai
2034,Street Food
2034,Mithai
2035,Street Food
2035,Mithai
2036,North Indian
2036,Chinese
2037,North Indian
2037,Chinese
2038,Biryani
2038,Chinese
2038,North Indian
2039,North Indian
2039,Chinese
2040,Street Food
2040,North Indian
2041,Rolls
2042,Maharashtrian
2042,North Indian
2042,Gujarati
2043,Fast Food
2043,Malwani
2043,North Indian
2043,Chinese
2044,Chinese
2045,Pizza
2046,Fast Food
2046,Street Food
2046,Chinese
2046,North Indian
2047,Beverages
2047,Healthy Food
2047,Fast Food
2048,Mughlai
2048,Lebanese
2049,Italian
2049,Continental
2049,Finger Food
2050,Fast Food
2050,Chinese
2050,North Indian
2050,South Indian
2051,Chinese
2051,Kebab
2051,Mughlai
2051,North Indian
2052,North Indian
2053,Beverages
2053,Fast Food
2053,Middle Eastern
2053,Arabian
2054,Maharashtrian
2054,Chinese
2054,North Indian
2055,Beverages
2055,Fast Food
2055,Middle Eastern
2055,Arabian
2056,Biryani
2056,Lebanese
2056,Fast Food
2056,Arabian
2057,Biryani
2057,Lebanese
2057,Fast Food
2057,Arabian
2058,Biryani
2058,Lebanese
2058,Fast Food
2058,Arabian
2059,Biryani
2059,Lebanese
2059,Fast Food
2059,Arabian
2060,Biryani
2060,Lebanese
2060,Fast Food
2060,Arabian
2061,Biryani
2061,Lebanese
2061,Fast Food
2061,Arabian
2062,Lucknowi
2062,Mughlai
2062,North Indian
2062,Biryani
2063,South Indian
2064,Malwani
2064,Mughlai
2064,Chinese
2064,North Indian
2065,Maharashtrian
2065,North Indian
2066,Fast Food
2067,Healthy Food
2067,North Indian
2068,Chinese
2068,North Indian
2069,Fast Food
2069,Chinese
2069,South Indian
2069,North Indian
2070,Beverages
2070,Fast Food
2071,Hyderabadi
2071,Chinese
2071,North Indian
2072,North Indian
2073,Beverages
2073,Sandwich
2073,Desserts
2073,Ice Cream
2074,Mexican
2074,Italian
2075,Beverages
2075,Biryani
2075,Chinese
2075,North Indian
2076,Seafood
2076,Italian
2076,North Indian
2076,Continental
2076,Chinese
2077,Chinese
2077,North Indian
2078,Chinese
2078,North Indian
2079,Chinese
2079,North Indian
2080,Chinese
2080,North Indian
2081,Chinese
2081,North Indian
2082,Beverages
2082,Biryani
2082,Chinese
2082,North Indian
2083,Beverages
2083,Biryani
2083,Chinese
2083,North Indian
2084,Beverages
2084,Biryani
2084,Chinese
2084,North Indian
2085,Beverages
2085,Biryani
2085,Chinese
2085,North Indian
2086,Beverages
2086,Biryani
2086,Chinese
2086,North Indian
2087,Beverages
2087,Biryani
2087,Chinese
2087,North Indian
2088,Beverages
2088,Desserts
2088,Maharashtrian
2088,Fast Food
2088,Street Food
2088,Chinese
2088,North Indian
2088,South Indian
2089,Momos
2089,Chinese
2090,Desserts
2090,Bakery
2091,Maharashtrian
2091,North Indian
2092,Chinese
2093,Biryani
2093,Mughlai
2094,North Indian
2094,Healthy Food
2095,Mughlai
2095,Maharashtrian
2095,Chinese
2095,North Indian
2096,Chinese
2096,North Indian
2097,Fast Food
2097,Biryani
2097,Chinese
2097,North Indian
2098,Street Food
2099,Rolls
2099,Mughlai
2099,North Indian
2100,Pizza
2100,Mediterranean
2100,Healthy Food
2100,Continental
2100,Salad
2101,North Indian
2101,Maharashtrian
2101,Biryani
2102,Chinese
2102,North Indian
2103,Biryani
2103,Mughlai
2104,Biryani
2104,Mughlai
2105,Biryani
2105,Mughlai
2106,Biryani
2106,Mughlai
2107,North Indian
2107,Healthy Food
2108,North Indian
2108,Healthy Food
2109,North Indian
2109,Healthy Food
2110,North Indian
2110,Healthy Food
2111,North Indian
2111,Healthy Food
2112,North Indian
2112,Healthy Food
2113,Fast Food
2113,Biryani
2113,Chinese
2113,North Indian
2114,Fast Food
2114,Biryani
2114,Chinese
2114,North Indian
2115,Fast Food
2115,Biryani
2115,Chinese
2115,North Indian
2116,Fast Food
2116,Biryani
2116,Chinese
2116,North Indian
2117,Fast Food
2117,Biryani
2117,Chinese
2117,North Indian
2118,Chinese
2118,North Indian
2119,Chinese
2119,North Indian
2120,Chinese
2120,North Indian
2121,Chinese
2121,North Indian
2122,Biryani
2122,Chinese
2122,North Indian
2123,Desserts
2123,Bakery
2124,Desserts
2124,Continental
2124,Italian
2124,Cafe
2125,European
2125,American
2126,Seafood
2126,Chinese
2126,North Indian
2127,Desserts
2127,Fast Food
2127,Chinese
2127,North Indian
2128,Seafood
2128,Chinese
2128,Mughlai
2128,North Indian
2129,Salad
2129,Burger
2129,Rolls
2129,Fast Food
2130,Fast Food
2130,Burger
2131,Chinese
2132,South Indian
2133,North Indian
2133,Biryani
2134,Beverages
2134,Fast Food
2134,Chinese
2134,Asian
2135,European
2135,Bakery
2136,Kebab
2136,Chinese
2136,North Indian
2137,Salad
2137,Burger
2137,Rolls
2137,Fast Food
2138,Rolls
2138,Burger
2138,Fast Food
2139,Salad
2139,Burger
2139,Rolls
2139,Fast Food
2140,Salad
2140,Burger
2140,Rolls
2140,Fast Food
2141,Salad
2141,Burger
2141,Rolls
2141,Fast Food
2142,Salad
2142,Burger
2142,Rolls
2142,Fast Food
2143,Salad
2143,Burger
2143,Rolls
2143,Fast Food
2144,Salad
2144,Burger
2144,Rolls
2144,Fast Food
2145,Salad
2145,Burger
2145,Rolls
2145,Fast Food
2146,South Indian
2147,South Indian
2148,South Indian
2149,South Indian
2150,South Indian
2151,Beverages
2151,Maharashtrian
2151,Rolls
2151,North Indian
2152,Seafood
2152,Chinese
2152,South Indian
2152,North Indian
2153,Beverages
2153,Burger
2153,Salad
2153,Parsi
2153,American
2153,Continental
2153,Cafe
2154,Chinese
2154,North Indian
2154,Biryani
2155,Chinese
2156,Beverages
2156,Chinese
2156,North Indian
2157,Malwani
2157,Seafood
2157,Biryani
2157,Kebab
2157,Maharashtrian
2158,Beverages
2158,Pizza
2158,Fast Food
2158,Burger
2159,Maharashtrian
2160,Chinese
2160,Mughlai
2160,North Indian
2161,Fast Food
2161,North Indian
2161,Chinese
2161,South Indian
2162,Seafood
2162,Chinese
2163,Beverages
2163,Fast Food
2164,Seafood
2164,Continental
2164,North Indian
2165,Biryani
2165,North Indian
2166,Salad
2166,Continental
2166,Finger Food
2167,European
2167,Bakery
2168,Maharashtrian
2168,Kebab
2168,Chinese
2168,Charcoal Chicken
2168,Mughlai
2168,North Indian
2169,Odia
2169,North Indian
2170,Rolls
2171,Desserts
2171,Ice Cream
2172,Beverages
2172,Desserts
2172,Chinese
2172,South Indian
2172,Street Food
2172,Fast Food
2172,North Indian
2173,Continental
2173,North Indian
2173,Iranian
2174,Steak
2175,Beverages
2175,Fast Food
2175,North Indian
2176,Chinese
2176,Mughlai
2176,North Indian
2177,Beverages
2177,Chinese
2177,North Indian
2178,Beverages
2178,Street Food
2178,South Indian
2179,Street Food
2180,South Indian
2180,Chinese
2180,Fast Food
2180,North Indian
2181,Desserts
2181,Ice Cream
2182,Beverages
2182,Ice Cream
2183,Desserts
2183,Ice Cream
2184,Desserts
2184,Ice Cream
2185,Desserts
2185,Ice Cream
2186,Beverages
2186,Ice Cream
2187,Beverages
2187,Ice Cream
2188,Beverages
2188,Ice Cream
2189,Beverages
2189,Ice Cream
2190,Desserts
2190,Ice Cream
2191,Desserts
2191,Ice Cream
2192,Beverages
2192,Ice Cream
2193,Desserts
2193,Ice Cream
2194,Beverages
2194,Ice Cream
2195,Desserts
2195,Ice Cream
2196,Desserts
2196,Ice Cream
2197,Desserts
2197,Ice Cream
2198,Beverages
2198,Ice Cream
2199,Desserts
2199,Ice Cream
2200,Desserts
2200,Ice Cream
2201,Desserts
2201,Ice Cream
2202,Desserts
2202,Ice Cream
2203,Desserts
2203,Ice Cream
2204,Desserts
2204,Ice Cream
2205,Desserts
2205,Ice Cream
2206,Beverages
2206,Ice Cream
2207,Desserts
2207,Ice Cream
2208,Ice Cream
2208,Desserts
2209,Desserts
2209,Ice Cream
2210,Beverages
2210,Ice Cream
2211,Desserts
2211,Ice Cream
2212,Beverages
2212,Ice Cream
2213,Desserts
2213,Ice Cream
2214,Beverages
2214,Ice Cream
2215,Beverages
2215,Ice Cream
2216,Ice Cream
2216,Desserts
2217,Beverages
2217,Ice Cream
2218,Malwani
2218,Arabian
2218,Kebab
2218,Biryani
2218,Chinese
2218,North Indian
2219,Beverages
2219,Mughlai
2219,Fast Food
2219,Chinese
2219,South Indian
2219,North Indian
2220,Thai
2220,Chinese
2220,Italian
2220,North Indian
2221,North Indian
2222,Beverages
2222,Fast Food
2222,Sandwich
2223,North Indian
2224,Chinese
2224,South Indian
2224,North Indian
2225,Maharashtrian
2226,Chinese
2227,Fast Food
2227,Beverages
2227,Desserts
2228,Maharashtrian
2229,Asian
2229,Fast Food
2229,Chinese
2230,Chinese
2230,North Indian
2231,Mexican
2231,Italian
2231,Fast Food
2231,Chinese
2231,North Indian
2232,Fast Food
2232,Cafe
2233,Fast Food
2233,Beverages
2233,Desserts
2234,Fast Food
2234,Beverages
2234,Desserts
2235,Fast Food
2235,Beverages
2235,Desserts
2236,Fast Food
2236,Beverages
2236,Desserts
2237,Fast Food
2237,Beverages
2237,Desserts
2238,Fast Food
2238,Beverages
2238,Desserts
2239,Fast Food
2239,Beverages
2239,Desserts
2240,Fast Food
2240,Beverages
2240,Desserts
2241,Fast Food
2241,Beverages
2241,Desserts
2242,Fast Food
2242,Beverages
2242,Desserts
2243,Fast Food
2243,Beverages
2243,Desserts
2244,Fast Food
2244,Beverages
2244,Desserts
2245,Fast Food
2245,Beverages
2245,Desserts
2246,Fast Food
2246,Beverages
2246,Desserts
2247,Fast Food
2247,Beverages
2247,Desserts
2248,Mughlai
2248,Seafood
2248,North Indian
2248,Chinese
2249,Desserts
2249,Bakery
2250,Biryani
2250,Awadhi
2251,Beverages
2251,Fast Food
2251,Sandwich
2252,Italian
2252,Chinese
2252,North Indian
2253,Seafood
2253,Chinese
2253,North Indian
2254,Beverages
2254,Modern Indian
2254,Continental
2254,Mexican
2254,Italian
2255,Maharashtrian
2256,Pizza
2256,Fast Food
2256,Burger
2257,Chinese
2258,Maharashtrian
2258,North Indian
2259,Desserts
2259,Ice Cream
2260,Beverages
2260,Sandwich
2260,Pizza
2260,Cafe
2261,Lebanese
2261,Healthy Food
2261,Fast Food
2262,Desserts
